Restaurant_id,Restaurant_name,Location_id,Cuisine,Top_Dishes,Price_for_two,Features,Dining_available,Delivery_available
R7801,Bang Bang Burgers,L097,"['Burger', ' Fast Food', ' Beverages']",Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,NO
R7802,Sri Sathya Srinivasa Take Away Centre,L065,['South Indian'],Invalid,100,['Home Delivery'],NO,NO
R7803,Rethna Foods,L049,"['Chinese', ' South Indian']",Invalid,300,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7804,Sugar Cane Juice,L017,['Juices'],Invalid,100,['Takeaway Only'],YES,NO
R7805,Maharaja Golden Snacks,L002,"['Juices', ' Ice Cream', ' Beverages']",Invalid,150,"['Vegetarian Only', 'Outdoor Seating']",YES,NO
R7806,Sai Eshwari Andhra Mess,L017,['Andhra'],Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,NO
R7807,Sri Guru Bhavan,L001,['South Indian'],Invalid,250,"['Breakfast', 'Indoor Seating']",YES,NO
R7808,SSR Hyderabad Biriyani,L044,"['North Indian', ' Chinese']",Invalid,300,"['Home Delivery', 'Outdoor Seating']",YES,NO
R7809,Raju Andhra Meals,L037,['Andhra'],Invalid,300,['Indoor Seating'],YES,NO
R7810,Brown Kitchen,L077,"['Chinese', ' North Indian', ' Biryani', ' Seafood', ' Beverages']",Invalid,600,['Indoor Seating'],YES,NO
R7811,Nathan Sweets,L078,"['Mithai', ' Street Food', ' Beverages']",Invalid,250,['Indoor Seating'],YES,NO
R7812,Fried N Fries Kitchen,L077,['Fast Food'],Invalid,200,['Delivery Only'],NO,NO
R7813,Mothers Meal Box,L017,"['North Indian', ' South Indian']",Invalid,150,['Delivery Only'],NO,NO
R7814,A.S.Gopi Mess,L024,['South Indian'],Invalid,200,['Takeaway Only'],YES,NO
R7815,Bitelite,L036,"['South Indian', ' Andhra', ' North Indian']",Invalid,200,['Home Delivery'],NO,NO
R7816,Hotel Bashyam Park,L096,"['South Indian', ' Chinese', ' North Indian', ' Seafood', ' Beverages']",Invalid,500,"['Breakfast', 'Home Delivery']",NO,NO
R7817,Fudkart Restaurant,L076,"['North Indian', ' South Indian', ' Biryani', ' Chinese', ' Desserts']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,NO
R7818,Andhra Delicacy,L011,['Andhra'],Invalid,250,"['Breakfast', 'Delivery Only']",NO,NO
R7819,Digin,L019,"['Desserts', ' Beverages']",Invalid,250,"['Delivery Only', 'Desserts and Bakes']",NO,NO
R7820,A K Biriyani Shop,L056,"['Biryani', ' Chinese']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,NO
R7821,Al Kaabah Hotel,L044,"['Kerala', ' Biryani', ' Chinese']",Invalid,500,"['Home Delivery', 'Indoor Seating']",YES,YES
R7822,Amutha Tea & Tiffin Center,L060,"['South Indian', ' Tea']",Invalid,150,"['Breakfast', 'Vegetarian Only', 'Indoor Seating']",YES,NO
R7823,Bhai Kalyana Biriyani,L030,['Biryani'],Invalid,200,"['Standing Tables', 'Indoor Seating']",YES,NO
R7824,Mithaiwale,L036,"['Mithai', ' Street Food', ' North Indian', ' Fast Food', ' Chinese']",Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,NO
R7825,Grab n Roll,L042,"['Rolls', ' Beverages']",Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,NO
R7826,M Cafe,L089,"['Cafe', ' Fast Food']",Invalid,300,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",YES,NO
R7827,Chennai Cheran Briyani,L075,"['South Indian', ' Chinese', ' BBQ']",Invalid,300,"['Home Delivery', 'Indoor Seating']",NO,NO
R7828,Burgy Sandy,L050,"['Sandwich', ' Fast Food']",Invalid,200,['Delivery Only'],NO,NO
R7829,Iyyanaar Chettinadu Mess,L069,['Chettinad'],Invalid,200,"['Breakfast', 'Takeaway Only']",YES,NO
R7830,Santos Gourmet Delivery,L029,['Fast Food'],Invalid,400,['Delivery Only'],NO,NO
R7831,A.K.R. Fast Food & Biryani Chettinad,L075,"['Biryani', ' North Indian', ' Chinese']",Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,NO
R7832,RS Biryani House,L033,"['South Indian', ' Chinese']",Invalid,300,"['Free Parking', 'Indoor Seating', 'Outdoor Seating']",YES,NO
R7833,New Dharbar Hotel,L081,"['North Indian', ' Biryani', ' Fast Food']",Invalid,800,['Indoor Seating'],YES,NO
R7834,Maq's Barbecue N Biryani,L019,"['BBQ', ' Biryani']",Invalid,500,"['Home Delivery', 'Indoor Seating']",YES,NO
R7835,Intra Fried Chicken,L067,"['Mughlai', ' Chinese', ' Fast Food']",Invalid,250,"['Free Parking', 'Indoor Seating']",YES,NO
R7836,Bike Barbeque - BBQ Ride,L066,['BBQ'],Invalid,400,"['Home Delivery', 'Indoor Seating']",YES,NO
R7837,Bigg Boss Atho Junction,L004,['South Indian'],Invalid,250,['Indoor Seating'],YES,NO
R7838,V M K S Tea Stall,L030,['Street Food'],Invalid,100,"['Breakfast', 'Home Delivery']",NO,NO
R7839,Vibes Elite,L053,"['Fast Food', ' Chinese']",Invalid,350,['Home Delivery'],NO,NO
R7840,Cheiyaru Thalappakattu Biryani,L101,['Biryani'],Invalid,200,['Indoor Seating'],YES,NO
R7841,Gayatri Snacks Center,L017,"['Bihari', ' Street Food']",Invalid,150,['Takeaway Only'],YES,NO
R7842,Chill Out Cafeteria,L026,"['North Indian', ' Chinese', ' Arabian', ' Fast Food', ' Beverages']",Invalid,600,['Home Delivery'],NO,NO
R7843,Raj Palace,L008,"['North Indian', ' South Indian', ' Chinese']",Invalid,900,"['Home Delivery', 'Full Bar Available', 'Free Parking', 'Indoor Seating']",YES,NO
R7844,Limetree Juice Pub,L109,"['Beverages', ' Juices', ' Ice Cream']",Invalid,200,['Indoor Seating'],YES,NO
R7845,Sana Restaurant,L017,"['Chinese', ' Hyderabadi', ' South Indian']",Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Catering Available']",YES,NO
R7846,Aromas of Chinese,L017,['Chinese'],Invalid,300,['Delivery Only'],NO,NO
R7847,Only Uthappam,L004,['South Indian'],Invalid,150,"['Vegetarian Only', 'Indoor Seating']",YES,NO
R7848,Frozen Feast,L010,"['Ice Cream', ' Beverages', ' Desserts']",Invalid,300,"['Breakfast', 'Delivery Only']",NO,NO
R7849,Ponniamman Vilas,L051,['South Indian'],Invalid,250,"['Breakfast', 'Free Parking', 'Indoor Seating']",YES,NO
R7850,Alif Sutta Kozhi,L027,"['Arabian', ' BBQ']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,NO
R7851,Lakshmi Mess,L001,['Kerala'],Invalid,150,"['Breakfast', 'Indoor Seating']",YES,NO
R7852,Super Thickshake,L037,"['Fast Food', ' Beverages']",Invalid,400,['Delivery Only'],NO,NO
R7853,Dindon,L077,"['Fast Food', ' Desserts', ' Beverages', ' Pizza']",Invalid,350,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",YES,NO
R7854,Eat Let Eat,L008,"['Biryani', ' Rolls']",Invalid,200,"['Home Delivery', 'Standing Tables']",NO,NO
R7855,Yeamos,L074,"['North Indian', ' Chinese']",Invalid,500,['Home Delivery'],NO,NO
R7856,Krafty Juice Shop And Chats,L012,"['Beverages', ' Juices']",Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,NO
R7857,Konaseema Ruchulu @fs,L075,"['Andhra', ' Biryani']",Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,NO
R7858,Madurai High Classic,L017,['South Indian'],Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,NO
R7859,Bhai Biryani,L076,['Biryani'],Invalid,300,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7860,Tosamania,L042,['South Indian'],Invalid,300,['Indoor Seating'],YES,NO
R7861,Madurai Magic Kitchen,L119,"['Chinese', ' Fast Food', ' South Indian']",Invalid,250,"['Home Delivery', 'Indoor Seating']",YES,YES
R7862,Ramziyyaa Biryani,L044,"['Biryani', ' Chinese']",Invalid,450,"['Home Delivery', 'Indoor Seating']",YES,NO
R7863,Dhivya Sweets,L001,['Mithai'],Invalid,250,"['Indoor Seating', 'Desserts and Bakes']",YES,NO
R7864,Sree Ganesh Mess,L051,['South Indian'],Invalid,200,"['Breakfast', 'Indoor Seating']",YES,NO
R7865,The Spark,L053,"['Fast Food', ' Pizza']",Invalid,400,"['Home Delivery', 'Indoor Seating']",YES,YES
R7866,Arabwin Shawarma Grill,L268,['Lebanese'],Invalid,400,['Delivery Only'],NO,NO
R7867,VGS In Namma Pasanga,L031,['South Indian'],Invalid,200,['Delivery Only'],NO,NO
R7868,Trichy Biryani,L033,['Biryani'],Invalid,350,['Delivery Only'],NO,NO
R7869,Sri Ganapathy Military Hotel,L090,['Chettinad'],Invalid,300,"['Breakfast', 'Indoor Seating']",NO,NO
R7870,Ck's Bakery,L030,"['Bakery', ' Fast Food', ' Desserts', ' Beverages']",Invalid,200,"['Breakfast', 'Indoor Seating', 'Desserts and Bakes']",YES,NO
R7871,Gulp The Juice Bar,L037,"['Beverages', ' Fast Food']",Invalid,200,['Home Delivery'],NO,NO
R7872,Sree Ragavendra Sweets & Snacks,L010,"['Mithai', ' Ice Cream']",Invalid,200,"['Takeaway Only', 'Standing Tables', 'Desserts and Bakes']",YES,NO
R7873,Fathima Cafe Biriyani,L091,"['Chinese', ' Biryani']",Invalid,250,['Home Delivery'],NO,NO
R7874,Amaze,L089,"['Fast Food', ' Beverages']",Invalid,350,"['Home Delivery', 'Indoor Seating']",YES,NO
R7875,Shake The Curry LLP,L063,['South Indian'],Invalid,250,"['Breakfast', 'Free Parking', 'Indoor Seating']",YES,NO
R7876,Sandwich Maker,L050,['Sandwich'],Invalid,200,"['Takeaway Only', 'Standing Tables']",YES,NO
R7877,Kalari Briyani,L037,['Biryani'],Invalid,500,['Delivery Only'],NO,NO
R7878,NanaBhai Biryani,L268,"['Biryani', ' Chinese']",Invalid,300,"['Free Parking', 'Indoor Seating', 'Catering Available']",YES,NO
R7879,Sri Sai Hygienic Healthy Foods,L044,"['South Indian', ' Fast Food']",Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7880,Turki Shawarma,L033,"['Lebanese', ' Rolls']",Invalid,300,['Home Delivery'],NO,NO
R7881,Muthu Idly Kadai,L037,"['Chettinad', ' South Indian']",Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7882,Akshay Soup & Pakoda,L078,['South Indian'],Invalid,200,['Indoor Seating'],YES,NO
R7883,Nakshatra by Aghraharam,L045,"['Chinese', ' North Indian']",Invalid,400,"['Breakfast', 'Home Delivery', 'Vegetarian Only']",NO,NO
R7884,Villagio,L037,"['South Indian', ' North Indian', ' Chinese']",Invalid,700,"['Home Delivery', 'Indoor Seating', 'Buffet', 'Table booking recommended', 'Brunch']",YES,NO
R7885,Vaishnavi Sweets & Bakery,L060,"['Mithai', ' Street Food']",Invalid,100,"['Takeaway Only', 'Vegetarian Only', 'Pre-Ordering Required', 'Desserts and Bakes']",YES,NO
R7886,Amirtha Bhojanam,L010,['South Indian'],Invalid,150,"['Breakfast', 'Delivery Only']",NO,NO
R7887,Burmese Feast,L042,['Burmese'],Invalid,150,"['Home Delivery', 'Indoor Seating']",YES,NO
R7888,Vairam Biryani,L044,['Biryani'],Invalid,200,['Indoor Seating'],YES,NO
R7889,Burger Today,L036,"['Burger', ' Sandwich', ' Salad', ' Wraps', ' Pizza', ' Beverages']",Invalid,250,['Delivery Only'],NO,NO
R7890,Brahmin's Kitchen,L008,['South Indian'],Invalid,150,['Home Delivery'],NO,NO
R7891,The Flavored Chai (FCHAI),L033,"['Tea', ' Beverages', ' South Indian', ' Biryani', ' Healthy Food', ' Fast Food']",Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7892,Squar Sandwich and Juice,L031,"['Sandwich', ' Fast Food', ' Beverages']",Invalid,200,['Indoor Seating'],YES,NO
R7893,Fresh Juice Shop,L071,"['Beverages', ' Juices']",Invalid,100,['Indoor Seating'],YES,NO
R7894,Barrel BBQ,L033,"['Fast Food', ' BBQ']",Invalid,250,"['Home Delivery', 'Indoor Seating']",YES,NO
R7895,Anuradha Home Kitchen,L009,['North Indian'],Invalid,200,['Delivery Only'],NO,NO
R7896,Indian Lard Boy,L035,"['North Indian', ' Beverages']",Invalid,300,['Delivery Only'],NO,NO
R7897,Ammachi Mess,L060,['South Indian'],Invalid,200,"['Breakfast', 'Indoor Seating']",YES,NO
R7898,Manpasand Fast Food,L037,['North Indian'],Invalid,150,"['Home Delivery', 'Indoor Seating']",YES,NO
R7899,Don't Cook,L017,"['North Indian', ' Bengali']",Invalid,350,['Home Delivery'],NO,NO
R7900,Sri Vasantha Bhavan,L076,"['South Indian', ' Chinese', ' North Indian']",Invalid,300,['Home Delivery'],NO,NO
R7901,Zaida,L010,"['North Indian', ' South Indian', ' Biryani', ' Chinese']",Invalid,500,"['Home Delivery', 'Indoor Seating']",YES,NO
R7902,The Gravy And Curry,L081,"['Chettinad', ' Tamil']",Invalid,150,['Takeaway Only'],YES,NO
R7903,Mani Chettinadu Hotel,L077,"['Chettinad', ' Chinese']",Invalid,300,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7904,Yadsun Biryani,L101,"['Biryani', ' Chinese']",Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7905,Aruvi Fruit Drink,L044,"['Beverages', ' Desserts', ' Fast Food']",Invalid,100,['Indoor Seating'],YES,NO
R7906,Level 3 Kitchen,L108,"['South Indian', ' Chinese']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,NO
R7907,Allan Biryani House,L268,['Biryani'],Invalid,500,['Delivery Only'],NO,NO
R7908,DD's Foods,L010,['South Indian'],Invalid,200,['Home Delivery'],NO,NO
R7909,The Pentad Bistro,L096,['Fast Food'],Invalid,200,"['Breakfast', 'Home Delivery']",NO,NO
R7910,Pita Lite,L042,"['Mediterranean', ' Fast Food']",Invalid,400,"['Home Delivery', 'Indoor Seating']",YES,YES
R7911,Bike Barbeque - BBQ Ride,L038,"['BBQ', ' Charcoal Chicken', ' Seafood']",Invalid,250,"['Home Delivery', 'Indoor Seating']",NO,NO
R7912,City Pearl Restaurant,L035,"['South Indian', ' Beverages', ' Chettinad']",Invalid,500,['Delivery Only'],NO,NO
R7913,Juice Sense,L268,['Beverages'],Invalid,200,"['Home Delivery', 'Outdoor Seating']",YES,NO
R7914,Abhi Andhra Meals,L037,['Andhra'],Invalid,250,['Delivery Only'],NO,NO
R7915,Mr. Creame,L024,"['Ice Cream', ' Desserts']",Invalid,350,"['Home Delivery', 'Desserts and Bakes']",NO,NO
R7916,Good Grains,L036,"['South Indian', ' Chettinad']",Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,NO
R7917,Break La Snack,L268,['Beverages'],Invalid,250,"['Home Delivery', 'Indoor Seating']",YES,NO
R7918,Hotel Sri Bhavan,L053,"['North Indian', ' South Indian']",Invalid,300,"['Breakfast', 'Indoor Seating']",YES,NO
R7919,New Taj Biriyani,L001,['Biryani'],Invalid,300,[],YES,NO
R7920,Sj Juice Shop,L050,"['Beverages', ' Fast Food']",Invalid,100,"['Home Delivery', 'Indoor Seating']",YES,NO
R7921,Shakes Company,L024,['Beverages'],Invalid,400,['Home Delivery'],NO,NO
R7922,Real Coffee,L074,"['Coffee', ' Fast Food']",Invalid,150,"['Breakfast', 'Indoor Seating']",YES,NO
R7923,Maa Durga Hotel,L070,['North Indian'],Invalid,200,"['Breakfast', 'Indoor Seating']",YES,NO
R7924,Biryani King,L089,"['Biryani', ' South Indian', ' Chinese']",Invalid,300,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7925,The Side Dish Kitchen,L071,['Kerala'],Invalid,300,['Home Delivery'],NO,NO
R7926,Sai Kiruba Bhavan Veg,L044,['South Indian'],Invalid,100,"['Breakfast', 'Vegetarian Only', 'Indoor Seating']",YES,NO
R7927,Blueberry - The Cake Cafe,L077,['Bakery'],Invalid,200,"['Indoor Seating', 'Desserts and Bakes']",YES,NO
R7928,Bismillah Thalapakattu Briyani & Fast Food,L008,"['Biryani', ' Chinese']",Invalid,200,"['Free Parking', 'Indoor Seating']",YES,NO
R7929,101 Dosa Point,L017,['South Indian'],Invalid,500,"['Home Delivery', 'Indoor Seating']",YES,NO
R7930,Queens Kitchen,L025,"['South Indian', ' Chinese', ' Street Food']",Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating']",NO,NO
R7931,Ring 2 Bring,L019,"['Chinese', ' Fast Food']",Invalid,250,"['Home Delivery', 'Indoor Seating']",YES,NO
R7932,Venkeys Biryani,L017,"['Biryani', ' North Indian', ' Chinese', ' South Indian']",Invalid,400,['Home Delivery'],NO,NO
R7933,Grillland,L010,"['Fast Food', ' Desserts', ' Beverages']",Invalid,250,"['Home Delivery', 'Indoor Seating']",YES,NO
R7934,Lipsip Juice Shop,L017,"['Juices', ' Beverages']",Invalid,150,['Home Delivery'],NO,NO
R7935,Jigarthanda Factory,L088,"['Beverages', ' Ice Cream']",Invalid,150,['Indoor Seating'],YES,NO
R7936,Geetha Cafe,L036,['Cafe'],Invalid,400,['Indoor Seating'],YES,NO
R7937,Food Express,L049,"['Chinese', ' North Indian']",Invalid,400,"['Home Delivery', 'Outdoor Seating', 'Free Parking']",YES,NO
R7938,Yasin Thalappakattu Biryani,L101,['Biryani'],Invalid,250,['Indoor Seating'],YES,NO
R7939,Dinner Plate,L036,"['Chinese', ' Beverages']",Invalid,400,['Home Delivery'],NO,NO
R7940,Sri Ranganayaki Food Corner,L013,['Street Food'],Invalid,100,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",YES,NO
R7941,Hotel Mum Mum,L018,"['South Indian', ' Chinese']",Invalid,350,"['Home Delivery', 'Indoor Seating']",YES,NO
R7942,Fikka Coffee ND' Smoothies,L079,"['Beverages', ' Juices', ' Fast Food', ' Ice Cream']",Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,NO
R7943,Bbaby Cchin Bburger,L080,"['Burger', ' Fast Food']",Invalid,300,['Home Delivery'],NO,YES
R7944,Thaarikaa Foods,L017,"['Fast Food', ' South Indian', ' Juices', ' Beverages']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,NO
R7945,Shri Venkateshwara Sweets & Bakery,L101,['Bakery'],Invalid,150,"['Takeaway Only', 'Desserts and Bakes']",YES,NO
R7946,Madras Eats,L029,"['South Indian', ' Chinese', ' Healthy Food', ' Beverages', ' North Indian']",Invalid,250,['Delivery Only'],NO,NO
R7947,Mr And Mrs Fast Food,L009,['Chinese'],Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,NO
R7948,Food Nation,L042,"['Arabian', ' Mughlai']",Invalid,300,['Delivery Only'],NO,NO
R7949,Sree Ramakrishna Sweets & Bakery,L101,"['Mithai', ' Bakery']",Invalid,150,"['Takeaway Only', 'Desserts and Bakes']",YES,NO
R7950,Asha Chat Corner,L109,"['Street Food', ' North Indian']",Invalid,100,"['Breakfast', 'Indoor Seating']",YES,NO
R7951,Sri Murugan Catering Service,L002,['South Indian'],Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,NO
R7952,Dhanyam Aahaoho Cafe,L024,['South Indian'],Invalid,250,['Takeaway Only'],YES,NO
R7953,Sree Akshayas,L096,"['Chinese', ' North Indian']",Invalid,450,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R7954,Dwaraka Veg,L029,"['North Indian', ' South Indian']",Invalid,300,"['Vegetarian Only', 'Indoor Seating']",YES,NO
R7955,Amirtham Sweets,L101,['Mithai'],Invalid,300,"['Takeaway Only', 'Desserts and Bakes']",YES,NO
R7956,Janani Fast Food & Tiffin Center,L101,"['Chinese', ' South Indian']",Invalid,200,"['Breakfast', 'Indoor Seating']",YES,NO
R7957,Streat 16,L031,"['Fast Food', ' Beverages']",Invalid,150,"['Breakfast', 'Home Delivery', 'Outdoor Seating']",YES,NO
R7958,Good Day,L019,['Street Food'],Invalid,100,"['Home Delivery', 'Indoor Seating']",YES,NO
R7959,Kamaraj Fast Food,L101,"['Chinese', ' Fast Food']",Invalid,200,['Indoor Seating'],YES,NO
R7960,Madarasees Tandoori Chai,L075,"['Street Food', ' Beverages']",Invalid,150,['Delivery Only'],NO,NO
R7961,Land Mark,L005,"['Juices', ' Beverages', ' Fast Food']",Invalid,200,['Home Delivery'],NO,NO
R7962,Hotel Chitra,L060,['South Indian'],Invalid,250,"['Breakfast', 'Indoor Seating']",YES,NO
R7963,Mei Foods,L076,"['Pizza', ' Sandwich']",Invalid,250,"['Breakfast', 'Home Delivery']",NO,NO
R7964,Black Peppers,L010,"['Chinese', ' North Indian', ' South Indian', ' Beverages']",Invalid,350,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7965,DeBoss Cafe,L164,['Fast Food'],Invalid,150,['Takeaway Only'],YES,NO
R7966,Passion Briyani,L037,['Biryani'],Invalid,500,"['Home Delivery', 'Indoor Seating']",YES,NO
R7967,Kaapiyumm,L019,"['Beverages', ' Coffee']",Invalid,150,"['Home Delivery', 'Vegetarian Only', 'Standing Tables', 'Free Parking', 'Indoor Seating', 'Self Service', 'Outdoor Seating']",YES,NO
R7968,Hyku Foods,L108,['Biryani'],Invalid,400,"['Home Delivery', 'Indoor Seating']",YES,NO
R7969,Bowl To Belly,L088,"['North Indian', ' Chinese', ' Pizza']",Invalid,400,['Delivery Only'],NO,NO
R7970,Sri Venkateshwara Sweet & Bakery,L060,['Bakery'],Invalid,200,"['Takeaway Only', 'Desserts and Bakes']",YES,NO
R7971,99 Briyani Shop,L025,"['Biryani', ' North Indian']",Invalid,250,"['Home Delivery', 'Standing Tables', 'Indoor Seating']",YES,NO
R7972,Hot Kings,L010,"['North Indian', ' Lebanese', ' Chinese', ' Biryani']",Invalid,400,"['Home Delivery', 'Indoor Seating']",YES,NO
R7973,Madras Idlies,L029,"['South Indian', ' Chinese', ' Healthy Food', ' Beverages']",Invalid,400,"['Breakfast', 'Delivery Only']",NO,NO
R7974,Ambur Biriyani,L065,['Biryani'],Invalid,250,"['Free Parking', 'Indoor Seating']",YES,NO
R7975,Nanban Atho Shop,L101,['Street Food'],Invalid,150,['Indoor Seating'],YES,NO
R7976,Fresh & Cakes,L101,"['Bakery', ' Fast Food']",Invalid,300,"['Takeaway Only', 'Desserts and Bakes']",YES,NO
R7977,Zebra crossing,L019,"['Continental', ' North Indian', ' South Indian', ' Bar Food']",Invalid,1200,"['Full Bar Available', 'Nightlife', 'Indoor Seating', 'Free Parking', 'Smoking Area']",YES,NO
R7978,HiFi Restaurant,L101,"['Biryani', ' Chinese']",Invalid,200,['Indoor Seating'],YES,NO
R7979,Hotel Sandeep,L109,['South Indian'],Invalid,200,"['Breakfast', 'Vegetarian Only', 'Indoor Seating']",YES,NO
R7980,Combo Express,L041,"['Burmese', ' Chinese', ' Malaysian']",Invalid,200,['Indoor Seating'],YES,NO
R7981,Juice Bottle,L033,['Beverages'],Invalid,100,"['Home Delivery', 'Indoor Seating']",YES,NO
R7982,Agosa,L121,"['Fast Food', ' Sandwich', ' Burger', ' Pizza', ' Beverages']",Invalid,150,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7983,Hotel Dhanam,L049,"['South Indian', ' Chinese']",Invalid,300,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7984,Belly,L044,"['South Indian', ' North Indian', ' Chinese']",Invalid,300,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,NO
R7985,Sri BalaMadhura Foods,L050,"['Tea', ' Beverages']",Invalid,100,['Outdoor Seating'],YES,NO
R7986,Saffron Restaurant,L009,"['North Indian', ' Biryani', ' Chinese']",Invalid,300,['Delivery Only'],NO,NO
R7987,Namma Veetu Unavu,L018,"['Chinese', ' South Indian']",Invalid,200,['Indoor Seating'],YES,NO
