Restaurant_id,Dining_Rating,Dining_Rating_Count,Delivery_Rating,Delivery_Rating_Count,Location_id
R7634,,Not enough Dining Reviews,,,L057
R7635,,Not enough Dining Reviews,3.7,66,L011
R7636,,,,,L077
R7637,,Not enough Dining Reviews,,,L089
R7638,,,,,L268
R7639,,,,,L008
R7640,,Not enough Dining Reviews,,,L268
R7641,,,,,L042
R7642,,Not enough Dining Reviews,,,L004
R7643,,,,,L023
R7644,,,,,L050
R7645,,,,,L130
R7646,,Not enough Dining Reviews,,,L050
R7647,,,,,L006
R7648,,,,,L008
R7649,,,,,L088
R7650,,Not enough Dining Reviews,,,L009
R7651,,Not enough Dining Reviews,,,L096
R7652,,,,,L006
R7653,,Not enough Dining Reviews,,,L050
R7654,,Not enough Dining Reviews,,,L059
R7655,,,,,L056
R7656,,Not enough Dining Reviews,,,L067
R7657,,,,,L037
R7658,,Not enough Dining Reviews,,,L031
R7659,,,,,L007
R7660,,,,,L008
R7661,,,,,L099
R7662,,,,,L017
R7663,,Not enough Dining Reviews,,,L066
R7664,,Not enough Dining Reviews,,,L096
R7665,,Not enough Dining Reviews,,,L063
R7666,,Not enough Dining Reviews,,,L003
R7667,,Not enough Dining Reviews,,,L065
R7668,,Not enough Dining Reviews,3.9,31,L005
R7669,,Not enough Dining Reviews,,,L033
R7670,,,,,L011
R7671,,,,,L067
R7672,,Not enough Dining Reviews,,,L268
R7673,,Not enough Dining Reviews,,,L050
R7674,,Not enough Dining Reviews,,,L050
R7675,,Not enough Dining Reviews,,,L033
R7676,,,,,L042
R7677,,Not enough Dining Reviews,,,L268
R7678,,Not enough Dining Reviews,,,L036
R7679,,Not enough Dining Reviews,,,L072
R7680,,Not enough Dining Reviews,,,L268
R7681,,Not enough Dining Reviews,,,L044
R7682,,Not enough Dining Reviews,,,L109
R7683,,Not enough Dining Reviews,,,L089
R7684,,Not enough Dining Reviews,,,L037
R7685,,Not enough Dining Reviews,,,L049
R7686,,Not enough Dining Reviews,,,L076
R7687,,Not enough Dining Reviews,,,L007
R7688,,Not enough Dining Reviews,,,L010
R7689,,,,,L268
R7690,,,,,L028
R7691,,Not enough Dining Reviews,,,L268
R7692,,Not enough Dining Reviews,,,L050
R7693,,,,,L268
R7694,,,,,L008
R7695,,,,,L005
R7696,,Not enough Dining Reviews,,,L037
R7697,,Not enough Dining Reviews,3.7,32,L268
R7698,,Not enough Dining Reviews,,,L131
R7699,,,,,L037
R7700,,,,,L065
R7701,,Not enough Dining Reviews,,,L005
R7702,,,,,L010
R7703,,Not enough Dining Reviews,,,L045
R7704,,Not enough Dining Reviews,,,L075
R7705,,,3.9,25,L050
R7706,,Not enough Dining Reviews,,,L268
R7707,,Not enough Dining Reviews,,,L042
R7708,,,,,L005
R7709,,Not enough Dining Reviews,3.1,35,L096
R7710,,Not enough Dining Reviews,,,L101
R7711,,Not enough Dining Reviews,,,L027
R7712,,Not enough Dining Reviews,,,L089
R7713,,,,,L067
R7714,,Not enough Dining Reviews,,,L006
R7715,,,,,L034
R7716,,Not enough Dining Reviews,,,L040
R7717,,,,,L017
R7718,,Not enough Dining Reviews,,,L008
R7719,,Not enough Dining Reviews,,,L032
R7720,,Not enough Dining Reviews,,,L080
R7721,,Not enough Dining Reviews,,,L016
R7722,,,,,L038
R7723,,,,,L037
R7724,,Not enough Dining Reviews,,,L097
R7725,,Not enough Dining Reviews,,,L050
R7726,,,,,L036
R7727,,Not enough Dining Reviews,,,L033
R7728,,,,,L085
R7729,,,,,L026
R7730,,,,,L068
R7731,,Not enough Dining Reviews,,,L038
R7732,,Not enough Dining Reviews,,,L076
R7733,,Not enough Dining Reviews,,,L065
R7734,,Not enough Dining Reviews,,,L109
R7735,,,,,L076
R7736,,Not enough Dining Reviews,,,L050
R7737,,Not enough Dining Reviews,,,L090
R7738,,Not enough Dining Reviews,,,L121
R7739,,Not enough Dining Reviews,,,L010
R7740,,Not enough Dining Reviews,,,L065
R7741,,,,,L035
R7742,,Not enough Dining Reviews,,,L076
R7743,,,3.8,45,L005
R7744,,Not enough Dining Reviews,,,L101
R7745,,Not enough Dining Reviews,,,L027
R7746,,Not enough Dining Reviews,,,L050
R7747,,,,,L186
R7748,,Not enough Dining Reviews,,,L011
R7749,,,,,L037
R7750,,,,,L004
R7751,,Not enough Dining Reviews,,,L186
R7752,,,,,L079
R7753,,Not enough Dining Reviews,,,L003
R7754,,,,,L076
R7755,,,,,L029
R7756,,Not enough Dining Reviews,,,L019
R7757,,,2.8,42,L029
R7758,,Not enough Dining Reviews,,,L010
R7759,,Not enough Dining Reviews,,,L042
R7760,,,,,L029
R7761,,Not enough Dining Reviews,,,L032
R7762,,,,,L010
R7763,,Not enough Dining Reviews,,,L028
R7764,,Not enough Dining Reviews,,,L005
R7765,,Not enough Dining Reviews,,,L096
R7766,,Not enough Dining Reviews,,,L030
R7767,,Not enough Dining Reviews,,,L037
R7768,,Not enough Dining Reviews,,,L017
R7769,,,,,L268
R7770,,Not enough Dining Reviews,,,L109
R7771,,,,,L010
R7772,,Not enough Dining Reviews,3.5,55,L049
R7773,,Not enough Dining Reviews,,,L080
R7774,,Not enough Dining Reviews,,,L008
R7775,,Not enough Dining Reviews,,,L101
R7776,,Not enough Dining Reviews,,,L004
R7777,,Not enough Dining Reviews,,,L003
R7778,,,,,L038
R7779,,Not enough Dining Reviews,,,L065
R7780,,Not enough Dining Reviews,,,L110
R7781,,Not enough Dining Reviews,,,L003
R7782,,Not enough Dining Reviews,3.9,69,L090
R7783,,,,,L071
R7784,,Not enough Dining Reviews,,,L028
R7785,,Not enough Dining Reviews,,,L009
R7786,,Not enough Dining Reviews,,,L037
R7787,,Not enough Dining Reviews,,,L060
R7788,,Not enough Dining Reviews,,,L033
R7789,,Not enough Dining Reviews,,,L018
R7790,,,3.7,117,L044
R7791,,,,,L042
R7792,,,,,L268
R7793,,Not enough Dining Reviews,,,L101
R7794,,,,,L088
R7795,,Not enough Dining Reviews,,,L033
R7796,,,,,L096
R7797,,Not enough Dining Reviews,,,L081
R7798,,Not enough Dining Reviews,,,L101
R7799,,,,,L036
R7800,,Not enough Dining Reviews,,,L018
R7801,,Not enough Dining Reviews,,,L097
R7802,,,,,L065
R7803,,Not enough Dining Reviews,,,L049
R7804,,Not enough Dining Reviews,,,L017
R7805,,Not enough Dining Reviews,,,L002
R7806,,Not enough Dining Reviews,,,L017
R7807,,Not enough Dining Reviews,,,L001
R7808,,Not enough Dining Reviews,,,L044
R7809,,Not enough Dining Reviews,,,L037
R7810,,Not enough Dining Reviews,,,L077
R7811,,Not enough Dining Reviews,,,L078
R7812,,,,,L077
R7813,,,,,L017
R7814,,Not enough Dining Reviews,,,L024
R7815,,,,,L036
R7816,,,,,L096
R7817,,Not enough Dining Reviews,,,L076
R7818,,,,,L011
R7819,,,,,L019
R7820,,Not enough Dining Reviews,,,L056
R7821,,Not enough Dining Reviews,2.4,42,L044
R7822,,Not enough Dining Reviews,,,L060
R7823,,Not enough Dining Reviews,,,L030
R7824,,Not enough Dining Reviews,,,L036
R7825,,Not enough Dining Reviews,,,L042
R7826,,Not enough Dining Reviews,,,L089
R7827,,,,,L075
R7828,,,,,L050
R7829,,Not enough Dining Reviews,,,L069
R7830,,,,,L029
R7831,,Not enough Dining Reviews,,,L075
R7832,,Not enough Dining Reviews,,,L033
R7833,,Not enough Dining Reviews,,,L081
R7834,,Not enough Dining Reviews,,,L019
R7835,,Not enough Dining Reviews,,,L067
R7836,,Not enough Dining Reviews,,,L066
R7837,,Not enough Dining Reviews,,,L004
R7838,,,,,L030
R7839,,,,,L053
R7840,,Not enough Dining Reviews,,,L101
R7841,,Not enough Dining Reviews,,,L017
R7842,,,,,L026
R7843,,Not enough Dining Reviews,,,L008
R7844,,Not enough Dining Reviews,,,L109
R7845,,Not enough Dining Reviews,,,L017
R7846,,,,,L017
R7847,,Not enough Dining Reviews,,,L004
R7848,,,,,L010
R7849,,Not enough Dining Reviews,,,L051
R7850,,Not enough Dining Reviews,,,L027
R7851,,Not enough Dining Reviews,,,L001
R7852,,,,,L037
R7853,,Not enough Dining Reviews,,,L077
R7854,,,,,L008
R7855,,,,,L074
R7856,,Not enough Dining Reviews,,,L012
R7857,,Not enough Dining Reviews,,,L075
R7858,,Not enough Dining Reviews,,,L017
R7859,,Not enough Dining Reviews,,,L076
R7860,,Not enough Dining Reviews,,,L042
R7861,,Not enough Dining Reviews,3.6,109,L119
R7862,,Not enough Dining Reviews,,,L044
R7863,,Not enough Dining Reviews,,,L001
R7864,,Not enough Dining Reviews,,,L051
R7865,,Not enough Dining Reviews,3.4,89,L053
R7866,,,,,L268
R7867,,,,,L031
R7868,,,,,L033
R7869,,,,,L090
R7870,,Not enough Dining Reviews,,,L030
R7871,,,,,L037
R7872,,Not enough Dining Reviews,,,L010
R7873,,,,,L091
R7874,,Not enough Dining Reviews,,,L089
R7875,,Not enough Dining Reviews,,,L063
R7876,,Not enough Dining Reviews,,,L050
R7877,,,,,L037
R7878,,Not enough Dining Reviews,,,L268
R7879,,Not enough Dining Reviews,,,L044
R7880,,,,,L033
R7881,,Not enough Dining Reviews,,,L037
R7882,,Not enough Dining Reviews,,,L078
R7883,,,,,L045
R7884,,Not enough Dining Reviews,,,L037
R7885,,Not enough Dining Reviews,,,L060
R7886,,,,,L010
R7887,,Not enough Dining Reviews,,,L042
R7888,,Not enough Dining Reviews,,,L044
R7889,,,,,L036
R7890,,,,,L008
R7891,,Not enough Dining Reviews,,,L033
R7892,,Not enough Dining Reviews,,,L031
R7893,,Not enough Dining Reviews,,,L071
R7894,,Not enough Dining Reviews,,,L033
R7895,,,,,L009
R7896,,,,,L035
R7897,,Not enough Dining Reviews,,,L060
R7898,,Not enough Dining Reviews,,,L037
R7899,,,,,L017
R7900,,,,,L076
R7901,,Not enough Dining Reviews,,,L010
R7902,,Not enough Dining Reviews,,,L081
R7903,,Not enough Dining Reviews,,,L077
R7904,,Not enough Dining Reviews,,,L101
R7905,,Not enough Dining Reviews,,,L044
R7906,,Not enough Dining Reviews,,,L108
R7907,,,,,L268
R7908,,,,,L010
R7909,,,,,L096
R7910,,Not enough Dining Reviews,3.9,32,L042
R7911,,,,,L038
R7912,,,,,L035
R7913,,Not enough Dining Reviews,,,L268
R7914,,,,,L037
R7915,,,,,L024
R7916,,Not enough Dining Reviews,,,L036
R7917,,Not enough Dining Reviews,,,L268
R7918,,Not enough Dining Reviews,,,L053
R7919,,Not enough Dining Reviews,,,L001
R7920,,Not enough Dining Reviews,,,L050
R7921,,,,,L024
R7922,,Not enough Dining Reviews,,,L074
R7923,,Not enough Dining Reviews,,,L070
R7924,,Not enough Dining Reviews,,,L089
R7925,,,,,L071
R7926,,Not enough Dining Reviews,,,L044
R7927,,Not enough Dining Reviews,,,L077
R7928,,Not enough Dining Reviews,,,L008
R7929,,Not enough Dining Reviews,,,L017
R7930,,,,,L025
R7931,,Not enough Dining Reviews,,,L019
R7932,,,,,L017
R7933,,Not enough Dining Reviews,,,L010
R7934,,,,,L017
R7935,,Not enough Dining Reviews,,,L088
R7936,,Not enough Dining Reviews,,,L036
R7937,,Not enough Dining Reviews,,,L049
R7938,,Not enough Dining Reviews,,,L101
R7939,,,,,L036
R7940,,Not enough Dining Reviews,,,L013
R7941,,Not enough Dining Reviews,,,L018
R7942,,Not enough Dining Reviews,,,L079
R7943,,,3.4,155,L080
R7944,,Not enough Dining Reviews,,,L017
R7945,,Not enough Dining Reviews,,,L101
R7946,,,,,L029
R7947,,Not enough Dining Reviews,,,L009
R7948,,,,,L042
R7949,,Not enough Dining Reviews,,,L101
R7950,,Not enough Dining Reviews,,,L109
R7951,,Not enough Dining Reviews,,,L002
R7952,,Not enough Dining Reviews,,,L024
R7953,,Not enough Dining Reviews,3.6,24,L096
R7954,,Not enough Dining Reviews,,,L029
R7955,,Not enough Dining Reviews,,,L101
R7956,,Not enough Dining Reviews,,,L101
R7957,,Not enough Dining Reviews,,,L031
R7958,,Not enough Dining Reviews,,,L019
R7959,,Not enough Dining Reviews,,,L101
R7960,,,,,L075
R7961,,,,,L005
R7962,,Not enough Dining Reviews,,,L060
R7963,,,,,L076
R7964,,Not enough Dining Reviews,,,L010
R7965,,Not enough Dining Reviews,,,L164
R7966,,Not enough Dining Reviews,,,L037
R7967,,Not enough Dining Reviews,,,L019
R7968,,Not enough Dining Reviews,,,L108
R7969,,,,,L088
R7970,,Not enough Dining Reviews,,,L060
R7971,,Not enough Dining Reviews,,,L025
R7972,,Not enough Dining Reviews,,,L010
R7973,,,,,L029
R7974,,Not enough Dining Reviews,,,L065
R7975,,Not enough Dining Reviews,,,L101
R7976,,Not enough Dining Reviews,,,L101
R7977,,Not enough Dining Reviews,,,L019
R7978,,Not enough Dining Reviews,,,L101
R7979,,Not enough Dining Reviews,,,L109
R7980,,Not enough Dining Reviews,,,L041
R7981,,Not enough Dining Reviews,,,L033
R7982,,Not enough Dining Reviews,,,L121
R7983,,Not enough Dining Reviews,,,L049
R7984,,Not enough Dining Reviews,,,L044
R7985,,Not enough Dining Reviews,,,L050
R7986,,,,,L009
R7987,,Not enough Dining Reviews,,,L018
R7988,,,,,L040
R7989,,Not enough Dining Reviews,,,L060
R7990,,Not enough Dining Reviews,,,L059
R7991,,Not enough Dining Reviews,3.4,31,L005
R7992,,,,,L022
R7993,,Not enough Dining Reviews,,,L052
R7994,,Not enough Dining Reviews,,,L057
R7995,,Not enough Dining Reviews,,,L101
R7996,,,,,L022
R7997,,Not enough Dining Reviews,,,L052
R7998,,Not enough Dining Reviews,,,L083
R7999,,Not enough Dining Reviews,,,L268
R8000,,Not enough Dining Reviews,,,L101
R8001,,Not enough Dining Reviews,,,L105
R8002,,,,,L076
R8003,,Not enough Dining Reviews,,,L044
R8004,,Not enough Dining Reviews,,,L052
R8005,,,,,L045
R8006,,Not enough Dining Reviews,,,L074
R8007,,Not enough Dining Reviews,,,L081
R8008,,Not enough Dining Reviews,,,L007
R8009,,Not enough Dining Reviews,,,L067
R8010,,,,,L268
R8011,,Not enough Dining Reviews,,,L049
R8012,,,,,L021
R8013,,Not enough Dining Reviews,,,L027
R8014,,Not enough Dining Reviews,,,L048
R8015,,Not enough Dining Reviews,,,L060
R8016,,Not enough Dining Reviews,,,L044
R8017,,Not enough Dining Reviews,,,L051
R8018,,,,,L268
R8019,,Not enough Dining Reviews,,,L268
R8020,,Not enough Dining Reviews,,,L119
R8021,,Not enough Dining Reviews,,,L075
R8022,,Not enough Dining Reviews,,,L022
R8023,,Not enough Dining Reviews,,,L005
R8024,,Not enough Dining Reviews,,,L026
R8025,,Not enough Dining Reviews,,,L057
R8026,,Not enough Dining Reviews,,,L065
R8027,,,,,L049
R8028,,,,,L089
R8029,,Not enough Dining Reviews,,,L060
R8030,,Not enough Dining Reviews,,,L055
R8031,,Not enough Dining Reviews,,,L089
R8032,,Not enough Dining Reviews,,,L101
R8033,,Not enough Dining Reviews,,,L050
R8034,,Not enough Dining Reviews,,,L079
R8035,,Not enough Dining Reviews,,,L037
R8036,,,3.2,13,L006
R8037,,Not enough Dining Reviews,,,L071
R8038,,Not enough Dining Reviews,,,L027
R8039,,Not enough Dining Reviews,,,L003
R8040,,Not enough Dining Reviews,,,L021
R8041,,,,,L028
R8042,,Not enough Dining Reviews,,,L056
R8043,,Not enough Dining Reviews,,,L071
R8044,,Not enough Dining Reviews,,,L044
R8045,,Not enough Dining Reviews,,,L008
R8046,,Not enough Dining Reviews,,,L044
R8047,,,,,L053
R8048,,Not enough Dining Reviews,,,L029
R8049,,,,,L013
R8050,,Not enough Dining Reviews,,,L017
R8051,,Not enough Dining Reviews,,,L010
R8052,,Not enough Dining Reviews,,,L051
R8053,,Not enough Dining Reviews,,,L001
R8054,,Not enough Dining Reviews,,,L005
R8055,,,,,L067
R8056,,Not enough Dining Reviews,,,L070
R8057,,Not enough Dining Reviews,,,L081
R8058,,Not enough Dining Reviews,,,L101
R8059,,Not enough Dining Reviews,,,L053
R8060,,Not enough Dining Reviews,,,L031
R8061,,Not enough Dining Reviews,,,L005
R8062,,Not enough Dining Reviews,,,L101
R8063,,Not enough Dining Reviews,,,L077
R8064,,Not enough Dining Reviews,,,L009
R8065,,Not enough Dining Reviews,,,L070
R8066,,Not enough Dining Reviews,,,L028
R8067,,,,,L033
R8068,,Not enough Dining Reviews,,,L097
R8069,,Not enough Dining Reviews,,,L044
R8070,,,,,L055
R8071,,Not enough Dining Reviews,,,L254
R8072,,Not enough Dining Reviews,,,L029
R8073,,Not enough Dining Reviews,,,L016
R8074,,Not enough Dining Reviews,,,L005
R8075,,Not enough Dining Reviews,,,L018
R8076,,Not enough Dining Reviews,,,L057
R8077,,Not enough Dining Reviews,,,L028
R8078,,,,,L028
R8079,,,,,L092
R8080,,,,,L054
R8081,,Not enough Dining Reviews,,,L080
R8082,,Not enough Dining Reviews,,,L090
R8083,,,,,L005
R8084,,Not enough Dining Reviews,,,L037
R8085,,,,,L033
R8086,,,,,L044
R8087,,,,,L027
R8088,,Not enough Dining Reviews,,,L112
R8089,,,,,L069
R8090,,Not enough Dining Reviews,,,L004
R8091,,Not enough Dining Reviews,,,L096
R8092,,,,,L003
R8093,,Not enough Dining Reviews,,,L028
R8094,,Not enough Dining Reviews,,,L039
R8095,,,,,L088
R8096,,Not enough Dining Reviews,,,L004
R8097,,Not enough Dining Reviews,,,L060
R8098,,Not enough Dining Reviews,,,L010
R8099,,Not enough Dining Reviews,,,L131
R8100,,Not enough Dining Reviews,,,L010
R8101,,,,,L023
R8102,,Not enough Dining Reviews,,,L096
R8103,,Not enough Dining Reviews,,,L010
R8104,,Not enough Dining Reviews,,,L059
R8105,,Not enough Dining Reviews,,,L061
R8106,,,,,L079
R8107,,Not enough Dining Reviews,,,L002
R8108,,,,,L044
R8109,,Not enough Dining Reviews,,,L050
R8110,,Not enough Dining Reviews,,,L003
R8111,,Not enough Dining Reviews,,,L004
R8112,,Not enough Dining Reviews,,,L029
R8113,,Not enough Dining Reviews,,,L069
R8114,,Not enough Dining Reviews,,,L044
R8115,,Not enough Dining Reviews,,,L065
R8116,,Not enough Dining Reviews,,,L080
R8117,,,,,L008
R8118,,,,,L027
R8119,,Not enough Dining Reviews,,,L268
R8120,,Not enough Dining Reviews,,,L044
R8121,,Not enough Dining Reviews,,,L041
R8122,,Not enough Dining Reviews,,,L011
R8123,,Not enough Dining Reviews,,,L070
R8124,,Not enough Dining Reviews,,,L089
R8125,,Not enough Dining Reviews,,,L008
R8126,,Not enough Dining Reviews,,,L020
R8127,,,,,L039
R8128,,Not enough Dining Reviews,,,L080
R8129,,Not enough Dining Reviews,,,L096
R8130,,Not enough Dining Reviews,,,L089
R8131,,Not enough Dining Reviews,,,L028
R8132,,Not enough Dining Reviews,,,L025
R8133,,Not enough Dining Reviews,,,L053
R8134,,Not enough Dining Reviews,,,L001
R8135,,Not enough Dining Reviews,,,L037
R8136,,,,,L018
R8137,,,,,L005
R8138,,,,,L019
R8139,,,,,L077
R8140,,Not enough Dining Reviews,,,L035
R8141,,,,,L013
R8142,,Not enough Dining Reviews,,,L024
R8143,,,,,L011
R8144,,Not enough Dining Reviews,,,L067
R8145,,Not enough Dining Reviews,,,L047
R8146,,,,,L029
R8147,,,,,L055
R8148,,Not enough Dining Reviews,,,L037
R8149,,,,,L049
R8150,,,,,L268
R8151,,Not enough Dining Reviews,,,L025
R8152,,Not enough Dining Reviews,,,L029
R8153,,Not enough Dining Reviews,,,L037
R8154,,Not enough Dining Reviews,,,L081
R8155,,Not enough Dining Reviews,,,L017
R8156,,Not enough Dining Reviews,,,L074
R8157,,Not enough Dining Reviews,,,L017
R8158,,Not enough Dining Reviews,,,L003
R8159,,Not enough Dining Reviews,,,L010
R8160,,Not enough Dining Reviews,,,L112
R8161,,Not enough Dining Reviews,,,L112
R8162,,,,,L088
R8163,,Not enough Dining Reviews,,,L013
R8164,,,,,L050
R8165,,Not enough Dining Reviews,,,L025
R8166,,,,,L033
R8167,,Not enough Dining Reviews,,,L054
R8168,,Not enough Dining Reviews,,,L032
R8169,,,,,L004
R8170,,Not enough Dining Reviews,,,L045
R8171,,Not enough Dining Reviews,,,L005
R8172,,Not enough Dining Reviews,,,L017
R8173,,,,,L022
R8174,,Not enough Dining Reviews,,,L050
R8175,,Not enough Dining Reviews,,,L009
R8176,,,,,L013
R8177,,Not enough Dining Reviews,,,L009
R8178,,Not enough Dining Reviews,,,L057
R8179,,Not enough Dining Reviews,,,L012
R8180,,Not enough Dining Reviews,,,L033
R8181,,Not enough Dining Reviews,,,L081
R8182,,Not enough Dining Reviews,,,L108
R8183,,Not enough Dining Reviews,,,L097
R8184,,,,,L069
R8185,,,,,L096
R8186,,Not enough Dining Reviews,,,L080
R8187,,Not enough Dining Reviews,,,L044
R8188,,Not enough Dining Reviews,,,L011
R8189,,Not enough Dining Reviews,,,L117
R8190,,Not enough Dining Reviews,,,L010
R8191,,,,,L075
R8192,,,,,L050
R8193,,,,,L050
R8194,,Not enough Dining Reviews,,,L028
R8195,,Not enough Dining Reviews,,,L004
R8196,,Not enough Dining Reviews,,,L037
R8197,,,,,L063
R8198,,Not enough Dining Reviews,,,L031
R8199,,Not enough Dining Reviews,,,L060
R8200,,Not enough Dining Reviews,,,L080
R8201,,Not enough Dining Reviews,,,L057
R8202,,Not enough Dining Reviews,,,L037
R8203,,Not enough Dining Reviews,,,L007
R8204,,,,,L099
R8205,,,,,L004
R8206,,Not enough Dining Reviews,,,L037
R8207,,Not enough Dining Reviews,,,L022
R8208,,Not enough Dining Reviews,,,L028
R8209,,Not enough Dining Reviews,,,L112
R8210,,Not enough Dining Reviews,,,L050
R8211,,,,,L096
R8212,,,,,L088
R8213,,Not enough Dining Reviews,,,L096
R8214,,,,,L070
R8215,,,,,L026
R8216,,Not enough Dining Reviews,,,L032
R8217,,Not enough Dining Reviews,,,L067
R8218,,Not enough Dining Reviews,,,L075
R8219,,,,,L268
R8220,,Not enough Dining Reviews,,,L029
R8221,,Not enough Dining Reviews,,,L044
R8222,,Not enough Dining Reviews,,,L268
R8223,,Not enough Dining Reviews,,,L001
R8224,,Not enough Dining Reviews,,,L033
R8225,,,,,L016
R8226,,Not enough Dining Reviews,,,L044
R8227,,Not enough Dining Reviews,,,L096
R8228,,,,,L037
R8229,,,,,L017
R8230,,Not enough Dining Reviews,,,L074
R8231,,Not enough Dining Reviews,,,L017
R8232,,Not enough Dining Reviews,,,L033
